,live_room_id,time,live_start_time,compass_id,year_month,EnterCnt_s,OnlineCnt_s,LeaveCnt_s,ShowCnt_s,WatchRatio_s,ShowCnt_l,WatchCnt_l,WatchRatio_l,WatchConvRatio_l,ConvCnt_s,ConvAmt_s,ConvOrder_s,RepeatRatio_s,GPM_s,GPM_l,RepeatRatio_l,ClickRatio_l,ConvAmt_l,FollowCnt_s,ComCnt_s,ClubCnt_s,FollowRatio_s,InterRatio_s,StayTime_l,FollowRatio_l,AvgComCnt_l,InterRatio_l
4032,ROOM_0006,2025-01-06 09:18:00,2025-01-06 05:48:08,1317,2307,286.0,508.0,259.0,2942.0,0.0774983004758667,413977.0,36168.0,0.096916012242226,0.03152,5,149.95,5,1.4210854715202004e-14,50.9687,252.178,0.1420323325635104,0.225991649269311,104395.88,8.0,1.0,0.0,0.0175438596491228,0.0087719298245653,37.0,0.017639902676399,0.0125248838752488,3.0
4033,ROOM_0006,2025-01-06 09:19:00,2025-01-06 05:48:08,1317,2307,325.0,488.0,329.0,3293.0,0.0734892195566352,417270.0,36410.0,0.0968269945119467,0.031612,11,1429.89,11,0.0,434.2211,253.6146,0.1410550458715596,0.2250322580645161,105825.77,3.0,3.0,0.0,0.0330578512396694,0.0289256198347098,37.0,0.0177149134853062,0.0126613567701181,3.0
4034,ROOM_0006,2025-01-06 09:20:00,2025-01-06 05:48:08,1317,2307,268.0,490.0,272.0,4033.0,0.0662038184973964,421303.0,36677.0,0.0966098033956558,0.031491,4,119.96,4,0.0,29.7446,251.4716,0.1400911161731207,0.2238083099668621,105945.73,4.0,12.0,2.0,0.0187265917602996,0.0074906367041241,37.0,0.0176404831365706,0.0127055102652888,3.0
4035,ROOM_0006,2025-01-06 09:21:00,2025-01-06 05:48:08,1317,2307,266.0,434.0,257.0,2253.0,0.0985352862849534,423556.0,36899.0,0.0967144840351689,0.03141,4,119.96,4,0.1999999999999957,53.2446,250.4172,0.1407657657657657,0.224469160768453,106065.69,2.0,2.0,2.0,0.018018018018018,0.0135135135135037,38.0,0.0176156535407463,0.0127374725602319,3.0
4036,ROOM_0006,2025-01-06 09:22:00,2025-01-06 05:48:08,1317,2307,295.0,440.0,300.0,2936.0,0.0909400544959128,426492.0,37166.0,0.0967685208632283,0.031265,3,89.97,3,0.0507872016251941,30.6437,248.9042,0.1396648044692737,0.2248062015503876,106155.66,5.0,8.0,1.0,0.0074906367041198,0.0374531835206043,38.0,0.017758166065759,0.0126997793682397,3.0
4037,ROOM_0006,2025-01-06 09:23:00,2025-01-06 05:48:08,1317,2307,278.0,456.0,261.0,2803.0,0.1270067784516589,429295.0,37522.0,0.0970870846387682,0.031048,3,89.97,3,0.1601489757914357,32.0978,247.4886,0.1398678414096916,0.2257583291894579,106245.63,4.0,8.0,1.0,0.0196629213483146,0.0196629213483072,38.0,0.0177762379404082,0.0127658440381642,3.0
4038,ROOM_0006,2025-01-06 09:24:00,2025-01-06 05:48:08,1317,2307,378.0,464.0,356.0,2932.0,0.0358117326057298,432227.0,37627.0,0.0967153833518035,0.031254,11,1429.89,11,0.0833333333333345,487.6842,249.118,0.1391304347826087,0.2275537966856294,107675.52,2.0,11.0,1.0,0.0095238095238095,0.0190476190476309,38.0,0.0177797857921173,0.0127567969808913,3.0
4039,ROOM_0006,2025-01-06 09:25:00,2025-01-06 05:48:08,1317,2307,341.0,536.0,309.0,3906.0,0.0665642601126472,436133.0,37887.0,0.0965164296212394,0.031172,5,149.95,5,0.1428571428571388,38.3897,247.2307,0.1391585760517799,0.227373068432671,107825.47,4.0,10.0,0.0,0.0153846153846153,0.015384615384611,38.0,0.0177633489059571,0.0127748304167656,3.0
4040,ROOM_0006,2025-01-06 09:26:00,2025-01-06 05:48:08,1317,2307,306.0,503.0,330.0,3358.0,0.0675997617629541,439491.0,38114.0,0.0963569219847505,0.031065,3,89.97,3,0.3333333333333333,26.7927,245.5464,0.1397849462365591,0.2256186317321688,107915.44,1.0,6.0,2.0,0.0088105726872246,0.0308370044052898,38.0,0.0178412132024977,0.0127512200241381,3.0
4041,ROOM_0006,2025-01-06 09:27:00,2025-01-06 05:48:08,1317,2307,327.0,492.0,295.0,4329.0,0.0697620697620697,443820.0,38416.0,0.0961628588166373,0.030951,5,149.95,5,0.0,34.6385,243.4892,0.1388888888888889,0.2247894103489771,108065.39,3.0,15.0,2.0,0.0132450331125827,0.0231788079470262,38.0,0.0178831736776343,0.0127551020408163,4.0
4042,ROOM_0006,2025-01-06 09:28:00,2025-01-06 05:48:08,1317,2307,343.0,535.0,334.0,3786.0,0.0729001584786053,447606.0,38692.0,0.0960174796584496,0.030859,5,149.95,5,0.1180335097001735,39.6064,241.7647,0.1386243386243386,0.2242769084874348,108215.34,5.0,9.0,0.0,0.0,0.0144927536231884,38.0,0.0178589889382818,0.0126641166132533,4.0
4043,ROOM_0006,2025-01-06 09:29:00,2025-01-06 05:48:08,1317,2307,318.0,518.0,329.0,3456.0,0.0795717592592592,451062.0,38967.0,0.0959513326327644,0.030949,12,1559.88,12,0.2043839758125472,451.3542,243.3706,0.1395833333333333,0.2260419119378384,109775.22,6.0,9.0,1.0,0.0145454545454545,0.021818181818183,38.0,0.0178869299663818,0.0126773936920984,4.0
4044,ROOM_0006,2025-01-06 09:30:00,2025-01-06 05:48:08,1317,2307,293.0,506.0,313.0,4414.0,0.0749886724059809,455476.0,39298.0,0.0958162449832702,0.03079,4,119.96,4,0.1333333333333295,27.1772,241.2755,0.1394871794871794,0.227484834344377,109895.18,5.0,6.0,0.0,0.0181268882175226,0.0120845921450151,38.0,0.0178380579164334,0.0127232938063005,4.0
4045,ROOM_0006,2025-01-06 09:31:00,2025-01-06 05:48:08,1317,2307,324.0,497.0,336.0,2510.0,0.1541832669322709,457986.0,39685.0,0.0962453000746747,0.030566,3,89.97,3,1.1368683772161604e-14,35.8446,240.1496,0.1387755102040816,0.2274837511606313,109985.15,6.0,5.0,0.0,0.020671834625323,0.0206718346253215,38.0,0.0178656923270757,0.0128008063500063,4.0
4046,ROOM_0006,2025-01-06 09:32:00,2025-01-06 05:48:08,1317,2307,381.0,514.0,329.0,3493.0,0.0698539937016891,461479.0,39929.0,0.0961170497465756,0.030529,6,179.94,6,0.0,51.5145,238.7218,0.1382113821138211,0.2261849976990336,110165.09,5.0,11.0,0.0,0.0286885245901639,0.0450819672131082,38.0,0.0180320068120914,0.0128978937614265,4.0
4047,ROOM_0006,2025-01-06 09:33:00,2025-01-06 05:48:08,1317,2307,409.0,588.0,403.0,3581.0,0.0360234571348785,465060.0,40058.0,0.095703780157399,0.030556,5,149.95,5,0.3138211382113781,41.8738,237.206,0.1399798590130916,0.2263505812628219,110315.04,6.0,3.0,0.0,0.0155038759689922,0.0232558139534804,38.0,0.0180488291976633,0.012906285885466,4.0
4048,ROOM_0006,2025-01-06 09:34:00,2025-01-06 05:48:08,1317,2307,387.0,612.0,376.0,6250.0,0.07184,471310.0,40507.0,0.0954891684878317,0.030538,13,1689.87,13,8.120488408686859e-15,270.3792,237.6459,0.139,0.2259887005649717,112004.91,6.0,15.0,0.0,0.0200445434298441,0.0178173719376399,38.0,0.0180462636087589,0.012985409929148,4.0
4049,ROOM_0006,2025-01-06 09:35:00,2025-01-06 05:48:08,1317,2307,399.0,620.0,398.0,2237.0,0.0719713902548055,473547.0,40668.0,0.0954350888085026,0.030515,4,119.96,4,0.1538461538461516,53.6254,236.7766,0.1391905231984205,0.2258639910813824,112124.87,5.0,10.0,0.0,0.0248447204968944,0.0124223602484535,38.0,0.0180239992131405,0.0130323595947673,4.0
4050,ROOM_0006,2025-01-06 09:36:00,2025-01-06 05:48:08,1317,2307,364.0,620.0,336.0,4312.0,0.0693413729128014,477859.0,40967.0,0.0952728733789674,0.03039,4,119.96,4,0.0999999999999971,27.82,234.8911,0.1388074291300097,0.2261773159407473,112244.83,5.0,10.0,0.0,0.0133779264214046,0.0133779264214035,38.0,0.0179900895842995,0.0130348817340786,4.0
4051,ROOM_0006,2025-01-06 09:37:00,2025-01-06 05:48:08,1317,2307,379.0,619.0,351.0,6670.0,0.0721139430284857,484529.0,41448.0,0.0950944112736286,0.030158,5,149.95,5,0.0,22.4813,231.9671,0.1377303588748787,0.2250600305610128,112394.78,5.0,13.0,0.0,0.0166320166320166,0.0395010395010437,38.0,0.0182397220613781,0.0130766261339509,4.0
4052,ROOM_0006,2025-01-06 09:38:00,2025-01-06 05:48:08,1317,2307,389.0,661.0,393.0,2279.0,0.0706450197455024,486808.0,41609.0,0.0950128181952638,0.030114,3,89.97,3,0.0874695774024675,39.4778,231.0659,0.137104506232023,0.2257297297297297,112484.75,6.0,9.0,2.0,0.0124223602484472,0.0062111801242094,38.0,0.0181931793602345,0.0130740945468528,4.0
4053,ROOM_0006,2025-01-06 09:39:00,2025-01-06 05:48:08,1317,2307,402.0,653.0,391.0,4710.0,0.0662420382165605,491518.0,41921.0,0.0948083284844095,0.0302,13,1689.87,13,0.123270784823993,358.7834,232.2898,0.1370123691722169,0.2246206454370592,114174.62,4.0,7.0,2.0,0.0192307692307692,0.0256410256410223,39.0,0.0182486104816201,0.0131199160325373,4.0
4054,ROOM_0006,2025-01-06 09:40:00,2025-01-06 05:48:08,1317,2307,377.0,637.0,384.0,5985.0,0.0556390977443609,497503.0,42254.0,0.0944034508334623,0.03008,5,149.95,5,0.0,25.0543,229.7967,0.1362346263008514,0.2234199957725639,114324.57,4.0,6.0,0.0,0.015015015015015,0.018018018018021,39.0,0.0182467932030103,0.0131348511383537,4.0
4055,ROOM_0006,2025-01-06 09:41:00,2025-01-06 05:48:08,1317,2307,353.0,630.0,355.0,3573.0,0.077525888609012,501076.0,42531.0,0.0943569438568201,0.030002,5,149.95,5,0.0,41.9675,228.4574,0.1345794392523364,0.2228487886382623,114474.52,4.0,8.0,0.0,0.0108303249097472,0.0144404332129947,39.0,0.0182220027744468,0.0131198419976017,4.0
4056,ROOM_0006,2025-01-06 09:42:00,2025-01-06 05:48:08,1317,2307,379.0,615.0,378.0,4862.0,0.0666392431098313,505938.0,42855.0,0.0941518525985397,0.029891,5,149.95,5,0.0504672897196307,30.8412,226.5583,0.133953488372093,0.2221074380165289,114624.47,4.0,12.0,1.0,0.015432098765432,0.0308641975308663,39.0,0.0183175825457939,0.0131373235328433,4.0
4057,ROOM_0006,2025-01-06 09:43:00,2025-01-06 05:48:08,1317,2307,370.0,623.0,367.0,4923.0,0.0574852732073938,510861.0,43138.0,0.0938709355382383,0.029811,5,149.95,5,0.1255189518520497,30.4591,224.6686,0.1338221814848762,0.2216808769792935,114774.42,8.0,19.0,1.0,0.0070671378091872,0.0247349823321594,39.0,0.0183596828782048,0.0130975010431638,4.0
4058,ROOM_0006,2025-01-06 09:44:00,2025-01-06 05:48:08,1317,2307,366.0,607.0,366.0,5304.0,0.062971342383107,516165.0,43472.0,0.093654160975657,0.029858,12,1559.88,12,0.0577451879010103,294.095,225.382,0.1327913279132791,0.222155328115593,116334.3,1.0,9.0,0.0,0.0239520958083832,0.0149700598802357,39.0,0.0183336400441663,0.0131808980493191,4.0
4059,ROOM_0006,2025-01-06 09:45:00,2025-01-06 05:48:08,1317,2307,376.0,596.0,386.0,6655.0,0.0519909842223891,522820.0,43818.0,0.0932347653111969,0.029714,4,119.96,4,0.1111111111111111,18.0255,222.7426,0.1326164874551971,0.2219129051501292,116454.26,4.0,13.0,2.0,0.0115606936416184,0.0346820809248505,39.0,0.018462732210507,0.0131681044319685,4.0
4060,ROOM_0006,2025-01-06 09:46:00,2025-01-06 05:48:08,1317,2307,341.0,611.0,353.0,3872.0,0.0720557851239669,526692.0,44097.0,0.0931512155111526,0.029639,5,149.95,5,0.0673089111420901,38.7268,221.3897,0.1322094055013309,0.2213680268085945,116604.21,9.0,14.0,2.0,0.0,0.007168458781375,39.0,0.018391273782797,0.0130847903485497,4.0
4061,ROOM_0006,2025-01-06 09:47:00,2025-01-06 05:48:08,1317,2307,413.0,596.0,343.0,5583.0,0.0592871216192011,532275.0,44428.0,0.0928636513080644,0.029553,6,179.94,6,0.1528837622005397,32.23,219.4057,0.1323918799646955,0.2205567451820128,116784.15,5.0,12.0,0.0,0.0271903323262839,0.0241691842900315,39.0,0.0184343206986585,0.0131898802556946,4.0
4062,ROOM_0006,2025-01-06 09:48:00,2025-01-06 05:48:08,1317,2307,431.0,659.0,404.0,5856.0,0.0503756830601092,538131.0,44723.0,0.0924923485173684,0.029537,8,239.92,8,0.0,40.9699,217.4639,0.1312335958005249,0.2212115347396942,117024.07,4.0,15.0,1.0,0.0203389830508474,0.0305084745762623,39.0,0.0185139637323077,0.0132370368714084,4.0
4063,ROOM_0006,2025-01-06 09:49:00,2025-01-06 05:48:08,1317,2307,373.0,687.0,406.0,5760.0,0.0559027777777777,543891.0,45045.0,0.092209652301656,0.029593,12,1559.88,12,0.1256830601092878,270.8125,218.0289,0.1311475409836065,0.2214803510110644,118583.95,2.0,6.0,1.0,0.0093167701863354,0.0155279503105547,39.0,0.0184926184926184,0.0132090132090132,4.0
4064,ROOM_0006,2025-01-06 09:50:00,2025-01-06 05:48:08,1317,2307,411.0,659.0,427.0,7028.0,0.049800796812749,550919.0,45395.0,0.091750329903307,0.029475,5,149.95,5,0.0,21.3361,215.5197,0.1301369863013698,0.2207522207522207,118733.9,6.0,4.0,0.0,0.0142857142857142,0.0257142857142896,40.0,0.0185482982707346,0.0132173146822337,4.0
4065,ROOM_0006,2025-01-06 09:51:00,2025-01-06 05:48:08,1317,2307,390.0,642.0,390.0,4468.0,0.066025067144136,555387.0,45690.0,0.0916207977500373,0.029438,7,209.93,7,7.105427357601002e-15,46.9852,214.1639,0.1288135593220339,0.2178327487539228,118943.83,2.0,6.0,2.0,0.0135593220338983,0.0169491525423775,40.0,0.0185379732983147,0.0132195228715254,4.0
4066,ROOM_0006,2025-01-06 09:52:00,2025-01-06 05:48:08,1317,2307,409.0,632.0,389.0,5605.0,0.0590544157002676,560992.0,46021.0,0.0913845473732245,0.029356,6,179.94,6,0.0,32.1035,212.3449,0.1274098910310142,0.2183781804869119,119123.77,3.0,4.0,0.0,0.0090634441087613,0.0120845921450151,40.0,0.0184915582016905,0.0131896308207122,4.0
4067,ROOM_0006,2025-01-06 09:53:00,2025-01-06 05:48:08,1317,2307,380.0,623.0,394.0,5051.0,0.0665214808948723,566043.0,46357.0,0.0912192183279362,0.029273,6,179.94,6,0.1000000000000028,35.6246,210.7679,0.1271820448877805,0.2181323662737987,119303.71,2.0,8.0,1.0,0.0119047619047619,0.0148809523809527,40.0,0.0184653881830144,0.0131803179670815,4.0
4068,ROOM_0006,2025-01-06 09:54:00,2025-01-06 05:48:08,1317,2307,423.0,651.0,446.0,4715.0,0.064475079533404,570758.0,46661.0,0.0910841372350453,0.029361,13,1689.87,13,0.1249999999999964,358.403,211.9875,0.1271676300578034,0.2178057553956834,120993.58,6.0,12.0,1.0,0.006578947368421,0.0098684210526229,40.0,0.0184093782816484,0.0131373095304429,4.0
4069,ROOM_0006,2025-01-06 09:55:00,2025-01-06 05:48:08,1317,2307,393.0,637.0,389.0,5726.0,0.0618232623122598,576484.0,47015.0,0.0908472741654582,0.029225,4,119.96,4,2.842170943040401e-15,20.9501,210.09,0.1261261261261261,0.217453250222618,121113.54,6.0,17.0,1.0,0.0056497175141242,0.0084745762711912,40.0,0.0183345740721046,0.0130809316175688,4.0
4070,ROOM_0006,2025-01-06 09:56:00,2025-01-06 05:48:08,1317,2307,363.0,591.0,327.0,3705.0,0.082051282051282,580189.0,47319.0,0.0908669416345363,0.029143,5,149.95,5,0.1666666666666761,40.4723,209.0069,0.1263243683781581,0.2170912951167728,121263.49,3.0,13.0,0.0,0.0230263157894736,0.0131578947368372,40.0,0.0183013165958705,0.0131448255457638,4.0
4071,ROOM_0006,2025-01-06 09:57:00,2025-01-06 05:48:08,1317,2307,379.0,598.0,392.0,4777.0,0.0646849487125811,584966.0,47628.0,0.090726640522697,0.029038,4,119.96,4,0.1111111111111111,25.112,207.5051,0.1262135922330097,0.217185028993147,121383.45,4.0,11.0,2.0,0.0194174757281553,0.0355987055016155,40.0,0.018413538254808,0.013185521122029,4.0
4072,ROOM_0006,2025-01-06 09:58:00,2025-01-06 05:48:08,1317,2307,358.0,593.0,382.0,4367.0,0.0702999771009846,589333.0,47935.0,0.0906431508162617,0.028935,4,119.96,4,0.0,27.4697,206.1711,0.1254019292604501,0.2165738161559888,121503.41,3.0,8.0,2.0,0.009771986970684,0.0130293159609201,40.0,0.0183790549702722,0.0131636591217273,4.0
4073,ROOM_0006,2025-01-06 09:59:00,2025-01-06 05:48:08,1317,2307,329.0,573.0,323.0,4045.0,0.0796044499381953,593378.0,48257.0,0.0906420527892844,0.029032,14,1819.86,14,2.0301221021717147e-15,449.9036,207.8326,0.1240063593004769,0.2177223952924887,123323.27,9.0,10.0,0.0,0.0062111801242236,0.0124223602484447,40.0,0.0183393082868806,0.0131172679611248,4.0
4074,ROOM_0006,2025-01-06 10:00:00,2025-01-06 05:48:08,1317,2307,383.0,561.0,354.0,5041.0,0.0630827216822059,598419.0,48575.0,0.0904917791714501,0.028986,7,209.93,7,0.083333333333338,41.6445,206.4326,0.1236220472440945,0.2182505585152088,123533.2,6.0,12.0,1.0,0.0188679245283018,0.031446540880512,40.0,0.0184251158003088,0.0131549150797735,4.0
4075,ROOM_0006,2025-01-06 10:01:00,2025-01-06 05:48:08,1317,2307,400.0,597.0,398.0,2889.0,0.089650398061613,601308.0,48834.0,0.0905559214246276,0.028935,5,149.95,5,0.0,51.9038,205.6902,0.1218944099378881,0.2190963341858482,123683.15,5.0,10.0,0.0,0.0347490347490347,0.0308880308880273,40.0,0.0184912151369947,0.0132694434205676,4.0
4076,ROOM_0006,2025-01-06 10:02:00,2025-01-06 05:48:08,1317,2307,389.0,609.0,413.0,3741.0,0.0812616947340283,605049.0,49138.0,0.0905480382580584,0.028878,6,179.94,6,0.3379547471162425,48.0994,204.7158,0.1230650154798761,0.2187976291278577,123863.09,1.0,11.0,2.0,0.0164473684210526,0.0263157894736767,40.0,0.0185396231022833,0.0132891041556432,4.0
4077,ROOM_0006,2025-01-06 10:03:00,2025-01-06 05:48:08,1317,2307,339.0,605.0,339.0,3809.0,0.0766605408243633,608858.0,49430.0,0.0905202855181339,0.028808,5,149.95,5,0.1111111111111111,39.3673,203.6814,0.1229823212913143,0.218728984532616,124013.04,2.0,13.0,1.0,0.0136986301369863,0.0239726027397279,40.0,0.0185717175804167,0.0132915233663766,4.0
4078,ROOM_0006,2025-01-06 10:04:00,2025-01-06 05:48:08,1317,2307,340.0,547.0,306.0,3645.0,0.0809327846364883,612503.0,49725.0,0.0905432299923428,0.028959,16,2079.84,16,0.0,570.6008,205.8649,0.1218583396801218,0.2194184491978609,126092.88,8.0,13.0,0.0,0.0,0.0203389830508436,40.0,0.0185822021116138,0.0132126696832579,4.0
4079,ROOM_0006,2025-01-06 10:05:00,2025-01-06 05:48:08,1317,2307,426.0,600.0,433.0,4916.0,0.0693653376729048,617419.0,50066.0,0.0904653079999157,0.028882,6,179.94,6,0.0,36.6029,204.5172,0.120845921450151,0.2197510373443983,126272.82,2.0,8.0,1.0,0.0175953079178885,0.0175953079178862,40.0,0.0185754803659169,0.0132425198737666,4.0
4080,ROOM_0006,2025-01-06 10:06:00,2025-01-06 05:48:08,1317,2307,395.0,656.0,412.0,2907.0,0.1007911936704506,620326.0,50359.0,0.0905636713598978,0.028813,5,149.95,5,0.2072072072072117,51.5824,203.8005,0.1216216216216216,0.2195923734385272,126422.77,2.0,2.0,2.0,0.0136518771331058,0.0068259385665544,41.0,0.0185071188863956,0.0132449016064655,4.0
4081,ROOM_0006,2025-01-06 10:07:00,2025-01-06 05:48:08,1317,2307,390.0,601.0,379.0,4102.0,0.0797172111165285,624428.0,50686.0,0.0905708904789663,0.028726,5,149.95,5,0.0570570570570573,36.5553,202.7019,0.1211895910780669,0.2195201566835319,126572.72,4.0,11.0,0.0,0.0061162079510703,0.0122324159021469,41.0,0.0184666377303397,0.0131989109418774,4.0
4082,ROOM_0006,2025-01-06 10:08:00,2025-01-06 05:48:08,1317,2307,368.0,579.0,399.0,4114.0,0.0797277588721439,628542.0,51014.0,0.0905731041044194,0.028639,5,149.95,5,0.0,36.4487,201.6137,0.1201179071481208,0.2203279753206689,126722.67,2.0,16.0,0.0,0.0121951219512195,0.0213414634146327,41.0,0.0184851217312894,0.0131924569725957,4.0
4083,ROOM_0006,2025-01-06 10:09:00,2025-01-06 05:48:08,1317,2307,341.0,558.0,312.0,4126.0,0.0804653417353368,632668.0,51346.0,0.0905814740116459,0.028746,15,1949.85,15,0.0769230769230725,472.5763,203.3808,0.1197080291970802,0.2202926515516964,128672.52,4.0,11.0,1.0,0.0090361445783132,0.0180722891566193,41.0,0.0184824523818797,0.0131655825185993,4.0
4084,ROOM_0006,2025-01-06 10:10:00,2025-01-06 05:48:08,1317,2307,410.0,570.0,395.0,4810.0,0.0667359667359667,637478.0,51667.0,0.0904658670573729,0.028645,4,119.96,4,0.0,24.9397,202.0344,0.1186685962373371,0.2208373282198785,128792.48,2.0,15.0,0.0,0.0124610591900311,0.0186915887850534,41.0,0.0184837517177308,0.0131612054115779,4.0
4085,ROOM_0006,2025-01-06 10:11:00,2025-01-06 05:48:08,1317,2307,369.0,592.0,394.0,2870.0,0.102787456445993,640348.0,51962.0,0.090580434388801,0.02854,3,89.97,3,0.0769230769230856,31.3484,201.2694,0.1182795698924731,0.2213934296143469,128882.45,5.0,7.0,0.0,0.0067796610169491,0.0169491525423713,41.0,0.0184750394519071,0.013124975943959,4.0
4086,ROOM_0006,2025-01-06 10:12:00,2025-01-06 05:48:08,1317,2307,370.0,586.0,347.0,4084.0,0.0763956904995102,644432.0,52274.0,0.0905696799662338,0.028465,5,149.95,5,0.0833333333333262,36.7165,200.2266,0.1179815209665955,0.2216795336379391,129032.4,8.0,7.0,0.0,0.0064102564102564,0.0096153846153871,41.0,0.0184221601561005,0.0130848988024639,4.0
4087,ROOM_0006,2025-01-06 10:13:00,2025-01-06 05:48:08,1317,2307,383.0,577.0,378.0,3770.0,0.0803713527851458,648202.0,52577.0,0.0905720747544746,0.028415,6,179.94,6,0.083333333333338,47.7294,199.3396,0.1176885130373502,0.2216841118575222,129212.34,7.0,7.0,2.0,0.0363036303630363,0.0363036303630363,41.0,0.0185252106434372,0.0132187077999885,4.0
4088,ROOM_0006,2025-01-06 10:14:00,2025-01-06 05:48:08,1317,2307,367.0,578.0,365.0,3826.0,0.0726607422895974,652028.0,52855.0,0.0905482586637383,0.028531,14,1819.86,14,0.3750000000000035,475.656,200.961,0.1191310441485634,0.2219629802457614,131032.2,5.0,8.0,2.0,0.014388489208633,0.0323741007194183,41.0,0.0185980512723488,0.0132248604673162,4.0
4089,ROOM_0006,2025-01-06 10:15:00,2025-01-06 05:48:08,1317,2307,396.0,576.0,410.0,4814.0,0.100540091400083,656842.0,53339.0,0.0907250145392651,0.028384,6,179.94,6,0.0,37.3785,199.7621,0.1184668989547038,0.2216216216216216,131212.14,9.0,11.0,1.0,0.018595041322314,0.012396694214883,41.0,0.0185417799358818,0.0132735896810963,4.0
4090,ROOM_0006,2025-01-06 10:16:00,2025-01-06 05:48:08,1317,2307,382.0,573.0,427.0,2876.0,0.0570236439499304,659718.0,53503.0,0.090606895673606,0.028391,5,149.95,5,0.1370114942528744,52.1384,199.1185,0.1186206896551724,0.2222392873598525,131362.09,4.0,5.0,0.0,0.024390243902439,0.0243902439024258,41.0,0.0185597069323215,0.0133076649907481,4.0
4091,ROOM_0006,2025-01-06 10:17:00,2025-01-06 05:48:08,1317,2307,384.0,556.0,415.0,3742.0,0.07883484767504,663460.0,53798.0,0.0906038042986766,0.028328,5,149.95,5,0.0508374384236438,40.0722,198.2215,0.1182943603851444,0.2221882640586797,131512.04,6.0,4.0,0.0,0.0271186440677966,0.0169491525423678,41.0,0.0185508754972303,0.0133833971523104,4.0
4092,ROOM_0006,2025-01-06 10:18:00,2025-01-06 05:48:08,1317,2307,408.0,511.0,393.0,3933.0,0.0783117213323163,667393.0,54106.0,0.0906047860855597,0.028259,5,149.95,5,0.2540983606557319,38.1261,197.2781,0.1188524590163934,0.2217160212604404,131661.99,4.0,11.0,2.0,0.0064935064935064,0.0032467532467657,41.0,0.0184637563301667,0.0133441762466269,4.0
4093,ROOM_0006,2025-01-06 10:19:00,2025-01-06 05:48:08,1317,2307,360.0,527.0,349.0,5996.0,0.0758839226150767,673389.0,54561.0,0.0905687500092814,0.02828,14,1819.86,14,0.0475409836065608,303.5123,198.224,0.1183673469387755,0.2222558209857877,133481.85,4.0,2.0,2.0,0.0175824175824175,0.0307692307692202,41.0,0.0185663752497204,0.0133795201700848,4.0
4094,ROOM_0006,2025-01-06 10:20:00,2025-01-06 05:48:08,1317,2307,405.0,508.0,401.0,3064.0,0.0607049608355091,676453.0,54747.0,0.0904645259907192,0.028294,6,179.94,6,0.2237449118045958,58.7272,197.5921,0.1187245590230664,0.2215379993992189,133661.79,3.0,10.0,0.0,0.0161290322580645,0.0161290322580645,41.0,0.0185580945074615,0.0133888614901273,4.0
4095,ROOM_0006,2025-01-06 10:21:00,2025-01-06 05:48:08,1317,2307,401.0,531.0,381.0,3216.0,0.0883084577114427,679669.0,55031.0,0.0905014058313679,0.028202,3,89.97,3,0.0,27.9757,196.7896,0.1176866173503698,0.2218577605486804,133751.76,3.0,6.0,1.0,0.0070422535211267,0.0140845070422627,41.0,0.018535007541204,0.0133561083752793,4.0
4096,ROOM_0006,2025-01-06 10:22:00,2025-01-06 05:48:08,1317,2307,419.0,544.0,369.0,4565.0,0.1101861993428258,684234.0,55534.0,0.0907218875413966,0.028019,4,119.96,4,0.0,26.2782,195.652,0.1171352074966532,0.2219251336898395,133871.72,3.0,3.0,1.0,0.0119284294234592,0.0318091451292208,40.0,0.0186552382324341,0.0133431771527352,4.0
4097,ROOM_0006,2025-01-06 10:23:00,2025-01-06 05:48:08,1317,2307,384.0,565.0,413.0,4821.0,0.0369218004563368,689055.0,55712.0,0.0903788521961236,0.028019,5,149.95,5,0.2000000000000113,31.1035,194.5007,0.1174116077384923,0.2214507312749298,134021.67,6.0,7.0,2.0,0.0056179775280898,0.0393258426966368,40.0,0.0187212808730614,0.0133184951177484,4.0
4098,ROOM_0006,2025-01-06 10:24:00,2025-01-06 05:48:08,1317,2307,339.0,562.0,343.0,4895.0,0.0684371807967313,693950.0,56047.0,0.0902716334029829,0.028048,11,1429.89,11,0.1470783532536472,292.1124,195.1892,0.1175298804780876,0.2210634547591069,135451.56,4.0,9.0,2.0,0.0119402985074626,0.0089552238806031,40.0,0.01866290791657,0.0133102574624868,4.0
4099,ROOM_0006,2025-01-06 10:25:00,2025-01-06 05:48:08,1317,2307,301.0,498.0,323.0,7172.0,0.0737590630228667,701122.0,56576.0,0.0901940033260973,0.027856,4,119.96,4,7.76800267528545e-05,16.7262,193.3637,0.1169861202908129,0.2204724409448819,135571.52,2.0,5.0,0.0,0.0132325141776937,0.0094517958412072,40.0,0.0185767816742081,0.0133095305429864,4.0
4100,ROOM_0006,2025-01-06 10:26:00,2025-01-06 05:48:08,1317,2307,312.0,463.0,311.0,2097.0,0.0772532188841201,703219.0,56738.0,0.0901895426602523,0.027847,4,119.96,4,0.2499127777838055,57.2055,192.9576,0.1180327868852459,0.2209336039431719,135691.48,5.0,12.0,1.0,0.0123456790123456,0.0123456790123414,41.0,0.0185589904473192,0.0133067785258556,4.0
